time 3919, 207 running, numprocesses=1, numholes=1, memusage=87%
time 3921, 721 running, numprocesses=2, numholes=1, memusage=88%
time 3925, 207 running, numprocesses=2, numholes=1, memusage=88%
time 3929, 389 running, numprocesses=3, numholes=1, memusage=91%
time 3931, 389 running, numprocesses=3, numholes=1, memusage=91%
time 3935, 741 running, numprocesses=3, numholes=2, memusage=18%
time 3943, 474 running, numprocesses=4, numholes=2, memusage=69%
time 3945, 474 running, numprocesses=4, numholes=2, memusage=69%
time 3949, 30 running, numprocesses=1, numholes=1, memusage=96%
time 3951, 30 running, numprocesses=1, numholes=1, memusage=96%
time 3955, 1021 running, numprocesses=1, numholes=1, memusage=22%
time 3957, 1021 running, numprocesses=1, numholes=1, memusage=22%
time 3961, 974 running, numprocesses=2, numholes=1, memusage=38%
time 3966, 96 running, numprocesses=2, numholes=1, memusage=46%
time 3974, 34 running, numprocesses=3, numholes=1, memusage=82%
time 3976, 34 running, numprocesses=3, numholes=1, memusage=82%
time 3980, 525 running, numprocesses=3, numholes=1, memusage=76%
time 3988, 712 running, numprocesses=3, numholes=1, memusage=99%
time 3996, 747 running, numprocesses=1, numholes=1, memusage=96%
time 3998, 515 running, numprocesses=1, numholes=1, memusage=41%
time 4000, 747 running, numprocesses=1, numholes=1, memusage=96%
time 4004, 515 running, numprocesses=1, numholes=1, memusage=41%
time 4008, 718 running, numprocesses=2, numholes=1, memusage=70%
time 4010, 718 running, numprocesses=2, numholes=1, memusage=70%
time 4014, 177 running, numprocesses=2, numholes=1, memusage=59%
time 4020, 672 running, numprocesses=1, numholes=1, memusage=92%
time 4028, 229 running, numprocesses=1, numholes=1, memusage=51%
time 4030, 229 running, numprocesses=1, numholes=1, memusage=51%
time 4034, 46 running, numprocesses=2, numholes=1, memusage=76%
time 4042, 181 running, numprocesses=1, numholes=1, memusage=83%
time 4044, 181 running, numprocesses=1, numholes=1, memusage=83%
time 4048, 178 running, numprocesses=1, numholes=1, memusage=57%
time 4050, 178 running, numprocesses=1, numholes=1, memusage=57%
time 4054, 662 running, numprocesses=1, numholes=1, memusage=83%
time 4056, 662 running, numprocesses=1, numholes=1, memusage=83%
time 4060, 844 running, numprocesses=1, numholes=1, memusage=73%
time 4061, 429 running, numprocesses=1, numholes=1, memusage=50%
time 4069, 104 running, numprocesses=1, numholes=1, memusage=61%
time 4071, 104 running, numprocesses=1, numholes=1, memusage=61%
time 4075, 539 running, numprocesses=1, numholes=1, memusage=87%
time 4083, 347 running, numprocesses=1, numholes=1, memusage=89%
time 4085, 45 running, numprocesses=1, numholes=1, memusage=84%
time 4087, 347 running, numprocesses=1, numholes=1, memusage=89%
time 4091, 45 running, numprocesses=1, numholes=1, memusage=84%
time 4095, 410 running, numprocesses=1, numholes=1, memusage=41%
time 4103, 67 running, numprocesses=1, numholes=1, memusage=67%
time 4105, 67 running, numprocesses=1, numholes=1, memusage=67%
time 4109, 866 running, numprocesses=1, numholes=1, memusage=51%
time 4117, 56 running, numprocesses=1, numholes=1, memusage=53%
time 4119, 56 running, numprocesses=1, numholes=1, memusage=53%
time 4123, 981 running, numprocesses=2, numholes=1, memusage=65%
time 4131, 284 running, numprocesses=1, numholes=1, memusage=70%
time 4133, 66 running, numprocesses=1, numholes=1, memusage=70%
time 4135, 284 running, numprocesses=1, numholes=1, memusage=70%
time 4139, 66 running, numprocesses=1, numholes=1, memusage=70%
time 4143, 687 running, numprocesses=2, numholes=1, memusage=75%
time 4151, 993 running, numprocesses=2, numholes=2, memusage=31%
time 4153, 935 running, numprocesses=3, numholes=2, memusage=57%
time 4155, 993 running, numprocesses=3, numholes=2, memusage=57%
time 4159, 935 running, numprocesses=3, numholes=2, memusage=57%
time 4163, 500 running, numprocesses=2, numholes=2, memusage=52%
time 4165, 582 running, numprocesses=2, numholes=2, memusage=53%
time 4167, 500 running, numprocesses=2, numholes=2, memusage=52%
time 4171, 582 running, numprocesses=2, numholes=2, memusage=53%
time 4175, 228 running, numprocesses=2, numholes=2, memusage=67%
time 4183, 942 running, numprocesses=3, numholes=2, memusage=69%
time 4191, 535 running, numprocesses=1, numholes=1, memusage=72%
time 4193, 191 running, numprocesses=1, numholes=1, memusage=72%
time 4195, 535 running, numprocesses=1, numholes=1, memusage=72%
time 4199, 294 running, numprocesses=2, numholes=1, memusage=82%
time 4201, 191 running, numprocesses=2, numholes=1, memusage=82%
time 4205, 478 running, numprocesses=1, numholes=1, memusage=85%
time 4207, 893 running, numprocesses=2, numholes=1, memusage=93%
time 4209, 294 running, numprocesses=2, numholes=2, memusage=18%
time 4213, 478 running, numprocesses=2, numholes=1, memusage=93%
time 4215, 893 running, numprocesses=1, numholes=2, memusage=8%
time 4219, 921 running, numprocesses=2, numholes=2, memusage=35%
time 4221, 921 running, numprocesses=2, numholes=2, memusage=35%
time 4225, 256 running, numprocesses=3, numholes=2, memusage=80%
time 4233, 1010 running, numprocesses=2, numholes=2, memusage=69%
time 4235, 283 running, numprocesses=3, numholes=2, memusage=87%
time 4237, 1010 running, numprocesses=3, numholes=2, memusage=87%
time 4241, 985 running, numprocesses=1, numholes=1, memusage=98%
time 4243, 283 running, numprocesses=1, numholes=1, memusage=18%
time 4247, 944 running, numprocesses=1, numholes=1, memusage=88%
time 4249, 985 running, numprocesses=1, numholes=1, memusage=98%
time 4253, 409 running, numprocesses=1, numholes=1, memusage=88%
time 4254, 676 running, numprocesses=1, numholes=1, memusage=67%
time 4256, 189 running, numprocesses=1, numholes=1, memusage=97%
time 4258, 944 running, numprocesses=1, numholes=1, memusage=88%
time 4262, 676 running, numprocesses=1, numholes=1, memusage=67%
time 4266, 189 running, numprocesses=1, numholes=1, memusage=97%
time 4270, 28 running, numprocesses=1, numholes=1, memusage=7%
time 4278, 686 running, numprocesses=2, numholes=1, memusage=13%
time 4280, 260 running, numprocesses=3, numholes=1, memusage=76%
time 4282, 686 running, numprocesses=3, numholes=1, memusage=76%
time 4286, 260 running, numprocesses=3, numholes=1, memusage=76%
time 4290, 793 running, numprocesses=3, numholes=1, memusage=93%
time 4292, 793 running, numprocesses=3, numholes=1, memusage=93%
time 4295, 274 running, numprocesses=3, numholes=1, memusage=19%
time 4297, 531 running, numprocesses=4, numholes=1, memusage=53%
time 4299, 566 running, numprocesses=1, numholes=1, memusage=86%
time 4301, 274 running, numprocesses=2, numholes=1, memusage=92%
time 4305, 99 running, numprocesses=2, numholes=2, memusage=19%
time 4307, 531 running, numprocesses=3, numholes=2, memusage=53%
time 4311, 566 running, numprocesses=2, numholes=1, memusage=92%
time 4315, 108 running, numprocesses=2, numholes=2, memusage=90%
time 4317, 99 running, numprocesses=2, numholes=2, memusage=19%
time 4321, 108 running, numprocesses=2, numholes=2, memusage=90%
time 4325, 127 running, numprocesses=3, numholes=2, memusage=96%
time 4333, 182 running, numprocesses=3, numholes=2, memusage=24%
time 4335, 182 running, numprocesses=3, numholes=2, memusage=24%
time 4339, 682 running, numprocesses=4, numholes=2, memusage=73%
time 4347, 534 running, numprocesses=4, numholes=2, memusage=62%
time 4349, 534 running, numprocesses=4, numholes=2, memusage=62%
time 4353, 666 running, numprocesses=4, numholes=2, memusage=96%
time 4355, 666 running, numprocesses=4, numholes=2, memusage=96%
time 4359, 357 running, numprocesses=4, numholes=2, memusage=30%
time 4361, 770 running, numprocesses=4, numholes=2, memusage=41%
time 4363, 681 running, numprocesses=1, numholes=1, memusage=98%
time 4365, 681 running, numprocesses=1, numholes=1, memusage=98%
time 4369, 87 running, numprocesses=1, numholes=1, memusage=28%
time 4377, 31 running, numprocesses=1, numholes=1, memusage=83%
time 4379, 31 running, numprocesses=1, numholes=1, memusage=83%
time 4383, 152 running, numprocesses=1, numholes=1, memusage=39%
time 4385, 152 running, numprocesses=1, numholes=1, memusage=39%
time 4389, 425 running, numprocesses=2, numholes=1, memusage=44%
time 4397, 233 running, numprocesses=1, numholes=1, memusage=80%
time 4405, 105 running, numprocesses=1, numholes=1, memusage=59%
time 4407, 393 running, numprocesses=1, numholes=1, memusage=99%
time 4409, 804 running, numprocesses=1, numholes=1, memusage=39%
time 4411, 105 running, numprocesses=2, numholes=1, memusage=98%
time 4415, 393 running, numprocesses=1, numholes=1, memusage=99%
time 4419, 804 running, numprocesses=1, numholes=1, memusage=39%
time 4423, 110 running, numprocesses=1, numholes=1, memusage=63%
time 4425, 110 running, numprocesses=1, numholes=1, memusage=63%
time 4429, 222 running, numprocesses=1, numholes=1, memusage=57%
time 4437, 350 running, numprocesses=1, numholes=1, memusage=52%
time 4445, 385 running, numprocesses=1, numholes=1, memusage=79%
time 4447, 385 running, numprocesses=1, numholes=1, memusage=79%
time 4451, 881 running, numprocesses=1, numholes=1, memusage=67%
time 4459, 598 running, numprocesses=1, numholes=1, memusage=71%
time 4461, 598 running, numprocesses=1, numholes=1, memusage=71%
time 4465, 134 running, numprocesses=2, numholes=1, memusage=95%
time 4473, 575 running, numprocesses=1, numholes=1, memusage=84%
time 4475, 545 running, numprocesses=1, numholes=1, memusage=77%
time 4477, 575 running, numprocesses=1, numholes=1, memusage=84%
time 4481, 545 running, numprocesses=1, numholes=1, memusage=77%
time 4485, 1014 running, numprocesses=1, numholes=1, memusage=46%
time 4492, 549 running, numprocesses=1, numholes=1, memusage=30%
time 4494, 549 running, numprocesses=1, numholes=1, memusage=30%
time 4496, 299 running, numprocesses=1, numholes=1, memusage=57%
time 4497, 653 running, numprocesses=1, numholes=1, memusage=39%
time 4505, 630 running, numprocesses=2, numholes=1, memusage=86%
time 4507, 952 running, numprocesses=1, numholes=1, memusage=71%
time 4509, 630 running, numprocesses=1, numholes=1, memusage=47%
time 4513, 748 running, numprocesses=1, numholes=1, memusage=96%
time 4515, 952 running, numprocesses=1, numholes=1, memusage=71%
time 4519, 748 running, numprocesses=1, numholes=1, memusage=96%
time 4523, 1 running, numprocesses=1, numholes=1, memusage=85%
time 4531, 708 running, numprocesses=2, numholes=1, memusage=92%
time 4533, 708 running, numprocesses=2, numholes=1, memusage=92%
time 4537, 275 running, numprocesses=3, numholes=1, memusage=97%
time 4539, 275 running, numprocesses=3, numholes=1, memusage=97%
time 4543, 593 running, numprocesses=2, numholes=2, memusage=92%
time 4551, 596 running, numprocesses=2, numholes=2, memusage=31%
time 4559, 35 running, numprocesses=3, numholes=2, memusage=51%
time 4561, 35 running, numprocesses=3, numholes=2, memusage=51%
time 4565, 767 running, numprocesses=4, numholes=2, memusage=55%
time 4567, 767 running, numprocesses=4, numholes=2, memusage=55%
time 4571, 1018 running, numprocesses=1, numholes=1, memusage=78%
time 4579, 823 running, numprocesses=2, numholes=1, memusage=82%
time 4581, 521 running, numprocesses=2, numholes=2, memusage=43%
time 4583, 823 running, numprocesses=2, numholes=2, memusage=43%
time 4587, 521 running, numprocesses=2, numholes=2, memusage=43%
time 4591, 1016 running, numprocesses=2, numholes=2, memusage=70%
time 4599, 820 running, numprocesses=2, numholes=2, memusage=54%
time 4601, 820 running, numprocesses=2, numholes=2, memusage=54%
time 4605, 585 running, numprocesses=3, numholes=2, memusage=70%
time 4613, 418 running, numprocesses=3, numholes=3, memusage=52%
time 4615, 418 running, numprocesses=3, numholes=3, memusage=52%
time 4619, 900 running, numprocesses=3, numholes=3, memusage=40%
time 4620, 444 running, numprocesses=3, numholes=3, memusage=56%
time 4628, 358 running, numprocesses=4, numholes=3, memusage=73%
time 4630, 358 running, numprocesses=4, numholes=3, memusage=73%
time 4634, 354 running, numprocesses=4, numholes=3, memusage=85%
time 4639, 311 running, numprocesses=3, numholes=2, memusage=85%
time 4641, 311 running, numprocesses=3, numholes=2, memusage=85%
time 4645, 211 running, numprocesses=1, numholes=1, memusage=90%
time 4653, 606 running, numprocesses=1, numholes=1, memusage=93%
time 4655, 246 running, numprocesses=1, numholes=1, memusage=24%
time 4657, 445 running, numprocesses=2, numholes=1, memusage=37%
time 4659, 606 running, numprocesses=1, numholes=1, memusage=93%
time 4663, 246 running, numprocesses=1, numholes=1, memusage=24%
time 4666, 445 running, numprocesses=1, numholes=1, memusage=13%
time 4670, 143 running, numprocesses=2, numholes=1, memusage=47%
time 4673, 65 running, numprocesses=2, numholes=1, memusage=76%
time 4677, 437 running, numprocesses=2, numholes=1, memusage=39%
time 4679, 75 running, numprocesses=2, numholes=1, memusage=84%
time 4681, 303 running, numprocesses=3, numholes=1, memusage=92%
time 4682, 703 running, numprocesses=2, numholes=1, memusage=54%
time 4684, 520 running, numprocesses=2, numholes=1, memusage=93%
time 4686, 437 running, numprocesses=2, numholes=1, memusage=39%
time 4690, 570 running, numprocesses=3, numholes=1, memusage=96%
time 4692, 268 running, numprocesses=3, numholes=1, memusage=54%
time 4694, 75 running, numprocesses=2, numholes=1, memusage=84%
time 4698, 703 running, numprocesses=2, numholes=1, memusage=54%
time 4702, 520 running, numprocesses=2, numholes=1, memusage=93%
time 4706, 994 running, numprocesses=1, numholes=1, memusage=98%
time 4708, 570 running, numprocesses=1, numholes=1, memusage=56%
time 4712, 268 running, numprocesses=2, numholes=1, memusage=72%
time 4716, 994 running, numprocesses=1, numholes=1, memusage=98%
time 4720, 304 running, numprocesses=1, numholes=1, memusage=24%
time 4728, 872 running, numprocesses=2, numholes=1, memusage=56%
time 4730, 561 running, numprocesses=2, numholes=1, memusage=76%
time 4732, 270 running, numprocesses=2, numholes=1, memusage=85%
time 4734, 872 running, numprocesses=2, numholes=1, memusage=56%
time 4738, 561 running, numprocesses=2, numholes=1, memusage=76%
time 4742, 956 running, numprocesses=2, numholes=1, memusage=56%
time 4744, 325 running, numprocesses=2, numholes=1, memusage=70%
time 4746, 302 running, numprocesses=2, numholes=1, memusage=84%
time 4748, 920 running, numprocesses=2, numholes=1, memusage=69%
time 4750, 334 running, numprocesses=2, numholes=1, memusage=67%
time 4752, 270 running, numprocesses=2, numholes=1, memusage=85%
time 4756, 956 running, numprocesses=2, numholes=1, memusage=56%
time 4760, 841 running, numprocesses=2, numholes=1, memusage=91%
time 4762, 325 running, numprocesses=2, numholes=1, memusage=70%
time 4766, 1004 running, numprocesses=2, numholes=1, memusage=97%
time 4768, 863 running, numprocesses=2, numholes=1, memusage=84%
time 4770, 302 running, numprocesses=2, numholes=1, memusage=84%
time 4774, 920 running, numprocesses=2, numholes=1, memusage=69%
time 4777, 170 running, numprocesses=1, numholes=1, memusage=86%
time 4779, 645 running, numprocesses=1, numholes=1, memusage=99%
time 4781, 334 running, numprocesses=1, numholes=1, memusage=43%
time 4785, 841 running, numprocesses=1, numholes=1, memusage=67%
time 4789, 1004 running, numprocesses=1, numholes=1, memusage=73%
time 4793, 309 running, numprocesses=2, numholes=1, memusage=76%
time 4795, 863 running, numprocesses=2, numholes=2, memusage=63%
time 4799, 170 running, numprocesses=1, numholes=1, memusage=86%
time 4803, 309 running, numprocesses=2, numholes=1, memusage=89%
time 4807, 363 running, numprocesses=2, numholes=2, memusage=22%
time 4815, 581 running, numprocesses=3, numholes=2, memusage=38%
time 4817, 838 running, numprocesses=4, numholes=2, memusage=41%
time 4819, 98 running, numprocesses=5, numholes=2, memusage=81%
time 4821, 581 running, numprocesses=5, numholes=2, memusage=81%
time 4825, 838 running, numprocesses=5, numholes=2, memusage=81%
time 4829, 431 running, numprocesses=5, numholes=2, memusage=67%
time 4831, 558 running, numprocesses=6, numholes=2, memusage=72%
time 4833, 98 running, numprocesses=3, numholes=3, memusage=46%
time 4837, 431 running, numprocesses=4, numholes=3, memusage=72%
time 4841, 558 running, numprocesses=5, numholes=3, memusage=77%
time 4845, 187 running, numprocesses=5, numholes=3, memusage=55%
time 4847, 187 running, numprocesses=5, numholes=3, memusage=55%
time 4851, 264 running, numprocesses=2, numholes=2, memusage=53%
time 4859, 555 running, numprocesses=1, numholes=1, memusage=95%
time 4861, 555 running, numprocesses=1, numholes=1, memusage=95%
time 4865, 278 running, numprocesses=1, numholes=1, memusage=42%
time 4873, 44 running, numprocesses=2, numholes=1, memusage=52%
time 4875, 44 running, numprocesses=2, numholes=1, memusage=52%
time 4879, 225 running, numprocesses=1, numholes=1, memusage=91%
time 4887, 568 running, numprocesses=1, numholes=1, memusage=76%
time 4889, 968 running, numprocesses=1, numholes=1, memusage=95%
time 4891, 568 running, numprocesses=1, numholes=1, memusage=76%
time 4895, 968 running, numprocesses=1, numholes=1, memusage=95%
time 4899, 768 running, numprocesses=1, numholes=1, memusage=28%
time 4901, 768 running, numprocesses=1, numholes=1, memusage=28%
time 4905, 842 running, numprocesses=2, numholes=1, memusage=91%
time 4907, 842 running, numprocesses=2, numholes=1, memusage=91%
time 4911, 180 running, numprocesses=2, numholes=1, memusage=65%
time 4919, 415 running, numprocesses=2, numholes=1, memusage=77%
time 4921, 701 running, numprocesses=3, numholes=1, memusage=88%
time 4923, 6 running, numprocesses=2, numholes=2, memusage=64%
time 4925, 415 running, numprocesses=2, numholes=2, memusage=59%
time 4929, 701 running, numprocesses=2, numholes=2, memusage=59%
time 4933, 6 running, numprocesses=2, numholes=2, memusage=64%
time 4937, 255 running, numprocesses=2, numholes=2, memusage=64%
time 4945, 546 running, numprocesses=2, numholes=2, memusage=67%
time 4947, 546 running, numprocesses=2, numholes=2, memusage=67%
time 4951, 901 running, numprocesses=2, numholes=2, memusage=42%
time 4953, 901 running, numprocesses=2, numholes=2, memusage=42%
time 4957, 239 running, numprocesses=1, numholes=1, memusage=86%
time 4965, 802 running, numprocesses=1, numholes=1, memusage=59%
time 4967, 802 running, numprocesses=1, numholes=1, memusage=59%
time 4971, 470 running, numprocesses=1, numholes=1, memusage=65%
time 4973, 470 running, numprocesses=1, numholes=1, memusage=65%
time 4977, 1015 running, numprocesses=1, numholes=1, memusage=67%
time 4980, 519 running, numprocesses=1, numholes=1, memusage=90%
time 4982, 519 running, numprocesses=1, numholes=1, memusage=90%
time 4986, 801 running, numprocesses=1, numholes=1, memusage=68%
time 4994, 291 running, numprocesses=1, numholes=1, memusage=74%
time 5001, 563 running, numprocesses=1, numholes=1, memusage=78%
time 5003, 186 running, numprocesses=1, numholes=1, memusage=96%
time 5005, 563 running, numprocesses=1, numholes=1, memusage=78%
time 5009, 705 running, numprocesses=2, numholes=1, memusage=81%
time 5011, 186 running, numprocesses=1, numholes=1, memusage=96%
time 5015, 722 running, numprocesses=1, numholes=1, memusage=56%
time 5017, 705 running, numprocesses=2, numholes=1, memusage=60%
time 5021, 722 running, numprocesses=2, numholes=1, memusage=60%
time 5025, 179 running, numprocesses=1, numholes=1, memusage=62%
time 5033, 10 running, numprocesses=1, numholes=1, memusage=82%
time 5035, 10 running, numprocesses=1, numholes=1, memusage=82%
time 5039, 84 running, numprocesses=1, numholes=1, memusage=54%
time 5047, 577 running, numprocesses=1, numholes=1, memusage=69%
time 5049, 583 running, numprocesses=2, numholes=1, memusage=71%
time 5051, 577 running, numprocesses=2, numholes=1, memusage=71%
time 5055, 583 running, numprocesses=2, numholes=1, memusage=71%
time 5059, 765 running, numprocesses=2, numholes=2, memusage=40%
time 5061, 765 running, numprocesses=2, numholes=2, memusage=40%
time 5065, 287 running, numprocesses=3, numholes=2, memusage=57%
time 5073, 610 running, numprocesses=1, numholes=1, memusage=76%
time 5075, 759 running, numprocesses=1, numholes=1, memusage=93%
time 5077, 610 running, numprocesses=1, numholes=1, memusage=76%
time 5081, 759 running, numprocesses=1, numholes=1, memusage=93%
time 5085, 237 running, numprocesses=1, numholes=1, memusage=66%
time 5087, 237 running, numprocesses=1, numholes=1, memusage=66%
time 5091, 771 running, numprocesses=1, numholes=1, memusage=56%
time 5093, 771 running, numprocesses=1, numholes=1, memusage=56%
time 5097, 40 running, numprocesses=2, numholes=1, memusage=59%
time 5105, 17 running, numprocesses=1, numholes=1, memusage=99%
time 5113, 652 running, numprocesses=1, numholes=1, memusage=88%
time 5115, 652 running, numprocesses=1, numholes=1, memusage=88%
time 5119, 807 running, numprocesses=2, numholes=1, memusage=94%
time 5127, 849 running, numprocesses=3, numholes=1, memusage=97%
time 5135, 833 running, numprocesses=3, numholes=2, memusage=36%
time 5137, 308 running, numprocesses=3, numholes=2, memusage=74%
time 5139, 183 running, numprocesses=3, numholes=2, memusage=55%
time 5141, 833 running, numprocesses=4, numholes=2, memusage=82%
time 5145, 308 running, numprocesses=3, numholes=2, memusage=74%
time 5149, 183 running, numprocesses=3, numholes=2, memusage=55%
time 5153, 614 running, numprocesses=4, numholes=2, memusage=85%
time 5155, 614 running, numprocesses=4, numholes=2, memusage=85%
time 5159, 379 running, numprocesses=4, numholes=3, memusage=75%
time 5167, 469 running, numprocesses=2, numholes=2, memusage=92%
time 5172, 529 running, numprocesses=2, numholes=2, memusage=16%
time 5174, 992 running, numprocesses=3, numholes=2, memusage=28%
time 5176, 332 running, numprocesses=4, numholes=2, memusage=73%
time 5178, 529 running, numprocesses=4, numholes=2, memusage=73%
time 5180, 992 running, numprocesses=3, numholes=3, memusage=60%
time 5184, 91 running, numprocesses=3, numholes=3, memusage=42%
time 5186, 332 running, numprocesses=3, numholes=3, memusage=60%
time 5187, 91 running, numprocesses=3, numholes=3, memusage=42%
time 5191, 200 running, numprocesses=3, numholes=3, memusage=79%
time 5196, 556 running, numprocesses=3, numholes=3, memusage=35%
time 5204, 4 running, numprocesses=2, numholes=1, memusage=97%
time 5206, 527 running, numprocesses=2, numholes=2, memusage=30%
time 5208, 473 running, numprocesses=3, numholes=2, memusage=66%
time 5210, 4 running, numprocesses=2, numholes=1, memusage=97%
time 5214, 867 running, numprocesses=2, numholes=2, memusage=63%
time 5216, 527 running, numprocesses=3, numholes=2, memusage=90%
time 5220, 473 running, numprocesses=3, numholes=3, memusage=66%
time 5224, 867 running, numprocesses=3, numholes=2, memusage=90%
time 5228, 795 running, numprocesses=4, numholes=2, memusage=96%
time 5236, 966 running, numprocesses=4, numholes=3, memusage=84%
time 5238, 966 running, numprocesses=4, numholes=3, memusage=84%
time 5242, 403 running, numprocesses=3, numholes=3, memusage=95%
time 5244, 403 running, numprocesses=3, numholes=3, memusage=95%
time 5248, 251 running, numprocesses=3, numholes=3, memusage=88%
time 5256, 912 running, numprocesses=3, numholes=3, memusage=56%
time 5258, 550 running, numprocesses=3, numholes=3, memusage=84%
time 5260, 912 running, numprocesses=3, numholes=3, memusage=56%
time 5264, 550 running, numprocesses=3, numholes=3, memusage=84%
time 5268, 209 running, numprocesses=3, numholes=3, memusage=82%
time 5276, 324 running, numprocesses=3, numholes=3, memusage=28%
time 5278, 579 running, numprocesses=3, numholes=3, memusage=84%
time 5280, 324 running, numprocesses=3, numholes=3, memusage=28%
time 5284, 579 running, numprocesses=3, numholes=3, memusage=84%
time 5287, 171 running, numprocesses=3, numholes=3, memusage=64%
time 5289, 171 running, numprocesses=3, numholes=3, memusage=64%
time 5293, 890 running, numprocesses=4, numholes=3, memusage=71%
time 5295, 890 running, numprocesses=4, numholes=3, memusage=71%
time 5299, 726 running, numprocesses=3, numholes=3, memusage=67%
time 5306, 836 running, numprocesses=3, numholes=3, memusage=43%
time 5309, 552 running, numprocesses=3, numholes=3, memusage=71%
time 5311, 552 running, numprocesses=3, numholes=3, memusage=71%
time 5315, 980 running, numprocesses=1, numholes=1, memusage=97%
time 5317, 979 running, numprocesses=1, numholes=1, memusage=97%
time 5319, 980 running, numprocesses=1, numholes=1, memusage=97%
time 5323, 950 running, numprocesses=1, numholes=1, memusage=9%
time 5325, 979 running, numprocesses=1, numholes=1, memusage=97%
time 5329, 950 running, numprocesses=1, numholes=1, memusage=9%
time 5333, 897 running, numprocesses=2, numholes=1, memusage=94%
time 5335, 897 running, numprocesses=2, numholes=1, memusage=94%
time 5339, 591 running, numprocesses=2, numholes=1, memusage=54%
time 5341, 318 running, numprocesses=2, numholes=1, memusage=90%
time 5343, 889 running, numprocesses=3, numholes=1, memusage=97%
time 5345, 648 running, numprocesses=3, numholes=2, memusage=75%
time 5347, 591 running, numprocesses=3, numholes=2, memusage=61%
time 5351, 744 running, numprocesses=3, numholes=2, memusage=78%
time 5353, 318 running, numprocesses=3, numholes=1, memusage=97%
time 5357, 889 running, numprocesses=3, numholes=1, memusage=97%
time 5361, 648 running, numprocesses=3, numholes=2, memusage=75%
time 5365, 864 running, numprocesses=3, numholes=2, memusage=44%
time 5366, 744 running, numprocesses=3, numholes=2, memusage=78%
time 5370, 949 running, numprocesses=4, numholes=2, memusage=87%
time 5378, 1020 running, numprocesses=1, numholes=1, memusage=93%
time 5386, 595 running, numprocesses=1, numholes=1, memusage=39%
time 5388, 595 running, numprocesses=1, numholes=1, memusage=39%
time 5392, 462 running, numprocesses=2, numholes=1, memusage=96%
time 5393, 644 running, numprocesses=2, numholes=1, memusage=54%
time 5401, 315 running, numprocesses=1, numholes=1, memusage=71%
time 5403, 315 running, numprocesses=1, numholes=1, memusage=71%
time 5407, 7 running, numprocesses=2, numholes=1, memusage=79%
time 5415, 902 running, numprocesses=1, numholes=1, memusage=53%
time 5417, 902 running, numprocesses=1, numholes=1, memusage=53%
time 5421, 831 running, numprocesses=1, numholes=1, memusage=86%
time 5423, 831 running, numprocesses=1, numholes=1, memusage=86%
time 5427, 504 running, numprocesses=2, numholes=1, memusage=95%
time 5429, 121 running, numprocesses=2, numholes=2, memusage=28%
time 5431, 504 running, numprocesses=2, numholes=2, memusage=28%
time 5435, 121 running, numprocesses=2, numholes=2, memusage=28%
time 5439, 479 running, numprocesses=3, numholes=2, memusage=46%
time 5447, 496 running, numprocesses=2, numholes=2, memusage=81%
time 5449, 526 running, numprocesses=2, numholes=2, memusage=76%
time 5451, 95 running, numprocesses=1, numholes=1, memusage=98%
time 5453, 496 running, numprocesses=1, numholes=1, memusage=72%
time 5457, 526 running, numprocesses=1, numholes=1, memusage=67%
time 5461, 495 running, numprocesses=1, numholes=1, memusage=72%
time 5463, 95 running, numprocesses=1, numholes=1, memusage=98%
time 5467, 495 running, numprocesses=1, numholes=1, memusage=72%
time 5471, 559 running, numprocesses=1, numholes=1, memusage=51%
time 5479, 862 running, numprocesses=2, numholes=1, memusage=99%
time 5487, 787 running, numprocesses=2, numholes=2, memusage=97%
time 5489, 787 running, numprocesses=2, numholes=2, memusage=97%
time 5493, 632 running, numprocesses=2, numholes=2, memusage=81%
time 5495, 632 running, numprocesses=2, numholes=2, memusage=81%
time 5499, 917 running, numprocesses=1, numholes=1, memusage=84%
time 5507, 931 running, numprocesses=2, numholes=1, memusage=99%
time 5508, 883 running, numprocesses=1, numholes=1, memusage=90%
time 5510, 883 running, numprocesses=1, numholes=1, memusage=90%
time 5514, 728 running, numprocesses=1, numholes=1, memusage=24%
time 5516, 933 running, numprocesses=1, numholes=1, memusage=96%
time 5524, 2 running, numprocesses=1, numholes=1, memusage=49%
time 5532, 241 running, numprocesses=2, numholes=1, memusage=69%
time 5534, 241 running, numprocesses=2, numholes=1, memusage=69%
time 5538, 541 running, numprocesses=3, numholes=1, memusage=82%
time 5546, 813 running, numprocesses=3, numholes=2, memusage=68%
time 5548, 813 running, numprocesses=3, numholes=2, memusage=68%
time 5552, 493 running, numprocesses=4, numholes=2, memusage=85%
time 5560, 362 running, numprocesses=1, numholes=1, memusage=96%
time 5562, 261 running, numprocesses=1, numholes=1, memusage=64%
time 5564, 362 running, numprocesses=1, numholes=1, memusage=96%
time 5568, 261 running, numprocesses=1, numholes=1, memusage=64%
time 5572, 414 running, numprocesses=1, numholes=1, memusage=40%
time 5580, 637 running, numprocesses=2, numholes=1, memusage=77%
time 5582, 637 running, numprocesses=2, numholes=1, memusage=77%
time 5586, 243 running, numprocesses=2, numholes=2, memusage=62%
time 5587, 788 running, numprocesses=2, numholes=2, memusage=53%
time 5588, 908 running, numprocesses=1, numholes=1, memusage=45%
time 5596, 670 running, numprocesses=1, numholes=1, memusage=87%
time 5598, 670 running, numprocesses=1, numholes=1, memusage=87%
time 5602, 213 running, numprocesses=2, numholes=1, memusage=93%
